timestamp,event,mint,symbol,price_usd,size_usd,fee_usd,pnl_usd,reason
2026-08-25 14:27:34,SELL,MOCK00020,TKN20,0.00028665,2.45,0.0361,-0.6229,stop_loss
2026-08-25 14:27:36,SKIP,MOCK00022,TKN22,,,,,too_few_holders
2026-08-25 14:27:37,BUY,MOCK00023,TKN23,0.00026955,3.00,0.0375,,needs 1.075x to exit profitably
2026-08-25 14:27:39,SELL,MOCK00023,TKN23,0.00021180,2.38,0.0360,-0.6924,stop_loss
2026-08-25 14:27:42,SKIP,MOCK00024,TKN24,,,,,too_few_holders
2026-08-25 14:27:46,SKIP,MOCK00025,TKN25,,,,,authority_not_renounced
2026-08-25 14:27:50,SKIP,MOCK00026,TKN26,,,,,too_few_holders
2026-08-25 16:10:10,SKIP,MOCK00001,TKN1,,,,,lp_not_locked
2026-08-25 16:10:11,SKIP,MOCK00002,TKN2,,,,,lp_not_locked
2026-08-25 16:10:11,BUY,MOCK00003,TKN3,0.00394846,8.00,0.0500,,needs 1.062x to exit profitably
2026-08-25 16:10:11,SELL,MOCK00003,TKN3,0.00433000,8.86,0.0522,0.7595,take_profit
2026-08-25 16:10:16,SKIP,MOCK00004,TKN4,,,,,too_few_holders
2026-08-25 16:10:17,SKIP,MOCK00005,TKN5,,,,,concentration_risk
2026-08-25 16:10:17,SKIP,MOCK00006,TKN6,,,,,concentration_risk
2026-08-25 16:10:20,SKIP,MOCK00007,TKN7,,,,,authority_not_renounced
2026-08-25 16:10:21,SKIP,MOCK00008,TKN8,,,,,concentration_risk
2026-08-25 16:10:30,BUY,MOCK00009,TKN9,0.00401816,8.00,0.0500,,needs 1.062x to exit profitably
2026-08-25 16:10:34,SELL,MOCK00009,TKN9,0.00432322,8.69,0.0517,0.5926,take_profit
2026-08-25 16:10:35,SKIP,MOCK00010,TKN10,,,,,lp_not_locked
2026-08-25 16:30:19,SKIP,CkmpBaT6nVugt9RruRuvhxRhjyYQgzSndvkJ7NzApump,meraz_199,,,,,liquidity_too_low
2026-08-25 16:30:37,SKIP,motqcDgZ9mH9XzyPy1R1jGw9nWrZBC3QSqQWUcEpump,GOON,,,,,liquidity_too_low
2026-08-25 16:30:44,SKIP,5JrFG62QLawWG3kik67fDRMsKvgfyUrLwY44f2Tcpump,GBB,,,,,liquidity_too_low
2026-08-25 16:30:53,SKIP,BdT6K1xSSGeNsZt3h4USDLi5dRtvS5TazdmzcX4wpump,OPC,,,,,concentration_risk
2026-08-25 16:33:56,SKIP,BLAfWE6DE1mM15JdS9V6rgHAWzv8MyYn8DavUZzDpump,CATOSHI,,,,,too_few_holders
2026-08-25 16:34:41,SKIP,ApYouonDfvQzQcWmeggLzTDAz6ssCfJhRRUVfQqApump,Redbull,,,,,liquidity_too_low
2026-08-25 16:34:41,SKIP,RkZPbKT3EnY58xi5XnwqyLnYYza2QMHPLh2NocMpump,WOFI,,,,,liquidity_too_low
2026-08-25 16:34:44,SKIP,HCjmpmeZ8Fp6EHxo5oJK7kDTnxEhfDv8Zjow9zNNpump,NTDA,,,,,liquidity_too_low
2026-08-25 16:42:25,SKIP,GSs69TmSyeatNb5YJwqnzSiAJCUkCJX3WPVkHwKqS6v7,BEEFBOSS,,,,,liquidity_too_low
2026-08-25 16:48:41,SKIP,BnXLWBETwd9QnmFtUEKRhXVQ1egitNAKNZzSQr95pump,$FOMO,,,,,too_few_holders (7 < 30)
2026-08-25 16:49:17,SKIP,zHtwuBUTjL3eGb9H65p8w5PCQA9LBoqhMW5HDuTpump,CASHCAT,,,,,liquidity_too_low (0 < 1500)
2026-08-25 16:50:14,SKIP,7h3jTPnEF7QT36YZ68eBRS1pg5pqBfj9XmFFbNfqpump,MARSCAT,,,,,liquidity_too_low (0 < 1500)
2026-08-25 16:51:20,SKIP,DYwcw4gepQfpSk3XztozWN3habnNj4sk2LYnNWoxpump,BULLV,,,,,concentration_risk (29.3% > 20.0%)
2026-08-25 16:53:45,SKIP,dd7FaTspWtN2saZTUTibmyHZUBfKZAomj7uP3Wipump,UOTF,,,,,liquidity_too_low (0 < 1500)
2026-08-25 16:54:39,SKIP,77W5SbWHuPwiFy7zmD4DrHNTLVEYQcgjVjdPDdv4pump,KODA,,,,,concentration_risk (48.8% > 20.0%)
2026-08-25 16:55:06,SKIP,AhYANiha5oM1oUf2y7HRfaeigKuvsDbZxBoAFArUpump,Sausage,,,,,too_few_holders (7 < 30)
2026-08-25 16:56:52,SKIP,CmKYH5uNdCBaj9T6woQhzHxZ8wJ463GELDf2wWwtpump,$BUTTHOLE,,,,,too_few_holders (10 < 30)
2026-08-25 16:57:01,SKIP,259jBZ3Y1EWivLVfKTxE8XTCfAhkyHg4bhwT5ZHXpump,MHG,,,,,concentration_risk (22.7% > 20.0%)
2026-08-25 16:57:10,SKIP,5s5W3VNTvppyTZTBej5Gjmhbp6GW7SaTBsuzbCvppump,RACK,,,,,too_few_holders (7 < 30)
2026-08-25 16:58:49,SKIP,ikc2Z4tndHReEP6jsYrh2Z2eBc4xsipbuxgUHZxpump,SpaceCat,,,,,liquidity_too_low (0 < 1500)
2026-08-25 16:59:28,SKIP,FagpQMfk46PSB6aHFzAXsqhukKqEvyo9NBRn6nL3pump,POOF,,,,,concentration_risk (27.9% > 20.0%)
2026-08-25 17:01:29,SKIP,8FDSVzBWJ8HpivagjagBjac4HFxJSVx4j9VtTq5UAtd4,FBCS,,,,,liquidity_too_low (0 < 1500)
2026-08-25 17:02:23,SKIP,CqQcUQ7CNRbCrjuzjTSBZ5rCBFybq5EA2VYkdCxQpump,:3,,,,,concentration_risk (26.5% > 20.0%)
2026-08-25 17:02:35,SKIP,Gn1di5dvrf7Pjmas7GW34xWMNvhCkaMakGyKgnsfpump,DOWN,,,,,too_few_holders (11 < 30)
2026-08-25 17:03:41,SKIP,JgkQYsgE21fo9gh6g2WYtE38EGuTmWxe6gLfZdFpump,UOTF,,,,,liquidity_too_low (0 < 1500)
2026-08-25 17:03:59,SKIP,35Lvnpi3mCPfeRod3u5R7aVygBtrTyEGMGdcFJzHpump,$MICHI,,,,,too_few_holders (9 < 30)
2026-08-25 17:06:00,SKIP,CcgRSw62atZK9EEAQVGyTcsshgtGJxtLHK2ZGwZ7pump,Sky,,,,,liquidity_too_low (0 < 1500)
2026-08-25 17:07:15,SKIP,6qGAzKie3qrzdYz5e7n7dA8GguzLCcNG3fjjSr8npump,$Pistacio,,,,,too_few_holders (8 < 30)
2026-08-25 17:24:40,SKIP,C5sarhSZW5S2DKztuEvf4aPsJJVEJHZVJFo1SZXbpump,CHIEF,,,,,concentration_risk (27.0% > 20.0%)
2026-08-25 17:25:01,SKIP,AFCeZPzBuemrEERZ4vJqCFuutgUCPWAVdYpEmwM2pump,CHIEF,,,,,too_few_holders (9 < 30)
2026-08-25 17:26:10,SKIP,4kqEkiDmkkyQWayzQB5B3dUP6whgAL3becLH5jexpump,George,,,,,concentration_risk (29.9% > 20.0%)
2026-08-25 17:35:26,SKIP,4AWtvyg24qZjf8FjSGFEoNTiKipcE5Mku52xtEi4pump,UNHGRE,,,,,liquidity_too_low (38 < 1500)
2026-08-25 17:37:09,SKIP,Gei7hV255VyT4pSMEF7ejY2RQmJ365F92eQjF1UPpump,CASHCAT,,,,,concentration_risk (98.9% > 35.0%)
2026-08-25 17:45:41,SKIP,AKfrjsytk1jiDTgbBFHHYruG3nFikP3SR7EDPKDrpump,USTF,,,,,concentration_risk (98.9% > 50.0%)
2026-08-25 17:47:28,SKIP,BPamv5EHNtrRoVV8QYdqtWxFWKLUcDjJmNEjtx4Cpump,COIN,,,,,slippage_too_high
2026-08-25 17:50:25,SKIP,FfaYTASCY7ZctzGdEMMQ4QhJQWQhiDiXxkTCAuLvpump,CEILINGCAT,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 17:50:34,SKIP,DTFa5QRfiDqPWGTvpKvrrfvQZfKodqhsu9XNaKWKpump,PÉPITO,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 17:53:14,SKIP,FZBTnTiAvNBhAuks7DG9kRgMrUkptNCq7ZsbCr1cpump,George,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 17:53:50,SKIP,4fWNBq11ayPW28o8uxs5RmDVB1vLeBq1hrSC1fpSpump,DONALTOSHI,,,,,liquidity_too_low (14 < 1500)
2026-08-25 17:54:54,SKIP,2Y3AfgP9vGZj4JiDVZix5TpLcAEs49FU8JU5DDNDpump,claude,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 17:55:18,SKIP,4rDQPfkJW9eQfiXoc5RxEtrR6eDQm3oECgEo38yCpump,PONSBOT,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 17:56:01,SKIP,4rsd2NBg2Gq72QpQgu3mgXCko7s1T4LNGbZN8Bwhpump,Wassie,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 17:56:10,SKIP,WCq21aTfzgnC4329uQKKkx3CJh8YYCCkeWgnLRvpump,NTDA,,,,,buy_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-25 17:56:16,SKIP,2sLKA6PzFVjeTUaiKBCkDbDiS8MuoZAeXxZMgs9Apump,C4T,,,,,"buy_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 17:56:56,SKIP,71Ewq2DjSduF5R71eSvpyBAXW21hRAjtTz7XJ8sJpump,$CLOWN,,,,,liquidity_too_low (0 < 1500)
2026-08-25 17:57:32,SKIP,8T74XEZNShBnsXwVvRPQ3Nwry26Px33UY8KjvBsupump,panda,,,,,liquidity_too_low (1 < 1500)
2026-08-25 17:57:41,SKIP,ZWh3uBETm4BeV1tLVDRrNgYiXc49ZAyVuEYWBDTpump,CATE,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 18:08:55,SKIP,AZB3NCwGRcFJhSXut7GSMECNc1DUEbAHVdgKG7evpump,TSP,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 18:08:58,SKIP,F7uXVqeiXWzGdTY7bUY1WS5eMxot4t3sixLDkdjwpump,JOBS,,,,,liquidity_too_low (3 < 1500)
2026-08-25 18:11:32,SKIP,QjHTqQhueRhoNzua8WMGfzfHdUFcy8ehYaVKEtmpump,UOTF,,,,,buy_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 18:21:03,BUY,ihg5LeV8NRDzLSoRUxfrhiFvt4R21Ha3hE8Ysvapump,Minecraft,0.00047016,8.00,0.0010,,needs 1.062x to exit profitably
2026-08-25 18:21:25,SKIP,5NjTujQD6wfnjdJ5rwJPgRtN5Df6Nwwp7dWGmaCppump,SAOF,,,,,"buy_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:22:21,SKIP,547tWxWhym8U7Y7DvhGJktpkcs5eHeywvSYnhwvdpump,fih,,,,,"buy_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:22:43,SKIP,HrgSeQ3RYj3xQ564BB8kNHb2iMrF1y7VF2YdA16Fpump,ROGJUG,,,,,liquidity_too_low (87 < 1500)
2026-08-25 18:29:11,BUY,DQRUpkfJPKMWs4L8ngRZJzs5CidhMzou2o3YLup8pump,HERO,0.00003693,8.00,0.0010,,needs 1.062x to exit profitably
2026-08-25 18:29:31,SELL,DQRUpkfJPKMWs4L8ngRZJzs5CidhMzou2o3YLup8pump,HERO,0.00003946,9.15,0.0010,0.5463,take_profit
2026-08-25 18:29:51,BUY,83RfCCAo1Qzh1kC2FMUpVTNTkDzBiLJA9chTn3JGpump,Waddles,0.00004387,8.00,0.0010,,needs 1.062x to exit profitably
2026-08-25 18:30:00,ERROR,83RfCCAo1Qzh1kC2FMUpVTNTkDzBiLJA9chTn3JGpump,Waddles,,,,,sell_failed: No on-chain balance found for 83RfCCAo1Qzh1kC2FMUpVTNTkDzBiLJA9chTn3JGpump
2026-08-25 18:30:05,SELL,83RfCCAo1Qzh1kC2FMUpVTNTkDzBiLJA9chTn3JGpump,Waddles,0.00000538,4.15,0.0010,-7.0209,stop_loss
2026-08-25 18:30:05,HALT,,,,,,,daily_max_loss hit: -$7.02
2026-08-25 18:36:12,SKIP,EYqtxMqXu1Lz4d8mbRGVj6NRQRb7uVwYePmFhqMHpump,OPR,,,,,liquidity_too_low (7 < 1500)
2026-08-25 18:37:21,SKIP,EpgfXxNFY7YqnLxqMein4522ozeg3VABMsdEutojpump,GTA6,,,,,liquidity_too_low (13 < 1500)
2026-08-25 18:38:29,BUY,2j8ic8jVznyZF9PNvSSyoB2iEvL8L4urHUGgxyNupump,frog,0.00004122,5.00,0.0010,,needs 1.067x to exit profitably
2026-08-25 18:39:04,SELL,2j8ic8jVznyZF9PNvSSyoB2iEvL8L4urHUGgxyNupump,frog,0.00003388,4.00,0.0010,-0.8922,stop_loss
2026-08-25 18:39:57,BUY,8wpWpXtXgiGqRYERWa4Ns3Ydu8mzu2u18sqqHsJCpump,Choad,0.00003477,5.00,0.0010,,needs 1.067x to exit profitably
2026-08-25 18:40:23,SELL,8wpWpXtXgiGqRYERWa4Ns3Ydu8mzu2u18sqqHsJCpump,Choad,0.00003413,4.38,0.0010,-0.0944,stop_loss
2026-08-25 18:41:23,BUY,yAD4TFqijrq532amJwinG3zYXRRUipuf2YACvVWpump,DOLLY,0.00053180,5.00,0.0010,,needs 1.067x to exit profitably
2026-08-25 18:41:42,SKIP,GyxH9VDZCpWsnUWTLF1n16fhSj1drR7xcgKuGUh7pump,PISTACHIO,,,,,"buy_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:41:51,ERROR,yAD4TFqijrq532amJwinG3zYXRRUipuf2YACvVWpump,DOLLY,,,,,sell_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-25 18:41:56,SELL,yAD4TFqijrq532amJwinG3zYXRRUipuf2YACvVWpump,DOLLY,0.00058068,5.37,0.0010,0.4576,take_profit
2026-08-25 18:42:37,BUY,G2gXUNgVVXxNr5drzhvZFdFEd458zMcfWYtAb2uCpump,KIMIK3DEV,0.00003893,5.00,0.0010,,needs 1.067x to exit profitably
2026-08-25 18:43:11,ERROR,G2gXUNgVVXxNr5drzhvZFdFEd458zMcfWYtAb2uCpump,KIMIK3DEV,,,,,"sell_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:43:14,ERROR,G2gXUNgVVXxNr5drzhvZFdFEd458zMcfWYtAb2uCpump,KIMIK3DEV,,,,,sell_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-25 18:43:24,SKIP,2pbt7zwqugqj1WzDL7pgpHBPvqhSrjxJkik3f6Fspump,Waddles,,,,,"buy_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:43:27,ERROR,G2gXUNgVVXxNr5drzhvZFdFEd458zMcfWYtAb2uCpump,KIMIK3DEV,,,,,sell_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-25 18:43:30,ERROR,G2gXUNgVVXxNr5drzhvZFdFEd458zMcfWYtAb2uCpump,KIMIK3DEV,,,,,sell_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-25 18:43:45,SELL,G2gXUNgVVXxNr5drzhvZFdFEd458zMcfWYtAb2uCpump,KIMIK3DEV,0.00004217,5.90,0.0010,0.4134,take_profit
2026-08-25 18:45:01,BUY,AUGWmwRfFiU1xuz45ftpPmQ1b27esLNAcBZWCiUYpump,MEEMERS,0.00005886,5.00,0.0010,,needs 1.067x to exit profitably
2026-08-25 18:48:22,BUY,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,0.00004423,0.50,0.0010,,needs 1.175x to exit profitably
2026-08-25 18:49:52,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,"sell_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:49:56,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,"sell_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:50:05,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,"sell_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:50:08,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-25 18:50:12,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,"sell_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:50:15,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,"sell_failed: Jupiter could not build a swap: {'code': 429, 'message': '[API Gateway] Too many requests'}"
2026-08-25 18:50:18,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-25 18:50:21,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-25 18:50:25,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: Jupiter could not build a swap: Insufficient funds
2026-08-25 18:50:28,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: 429 Client Error: Too Many Requests for url: https://api.jup.ag/price/v3?ids=So11111111111111111111111111111111111111112
2026-08-25 18:50:37,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:50:41,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:17,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:20,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:23,SKIP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,,,,,balance_too_low
2026-08-25 18:52:23,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:26,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:30,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:33,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:36,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:39,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:42,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:46,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:49,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:52,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:55,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:52:58,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:53:02,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:53:05,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:53:08,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:53:11,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:53:14,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:53:17,SKIP,6niGCFrDGGQRkYueLNR5mvD9B7yc2mwcTCeR9Nkhpump,PNUTS,,,,,balance_too_low
2026-08-25 18:53:18,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
2026-08-25 18:53:30,SKIP,45FasWFrF3a7as8jRLKm863rbQpNuaxTJAPV6rkUpump,PNUTS,,,,,balance_too_low
2026-08-25 18:53:39,ERROR,2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump,Cato,,,,,sell_failed: No on-chain balance found for 2gbZosc5iFgreVFEkh4frGkRA1XEU3LAF5Sot3YXpump
